degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email_address,last_degree_issued,ssn,gender,background_check_data
PhD,50,7,Data Analyst,Asian,Hindu,4469052545,user6176@example.com,PhD in CS,622916526,Male,Clear
Bachelors,57,7,Data Analyst,Black,Hindu,9126012879,user8528@example.com,Bachelors in CS,709447943,Female,Clear
PhD,21,0,Junior Developer,Hispanic,Christian,9997362776,user8894@example.com,Masters in CS,931548337,Male,Clear
PhD,59,39,Project Manager,Black,Muslim,4397194257,user8997@example.com,Masters in CS,709927735,Male,Clear
Bachelors,57,27,Software Engineer,Black,Hindu,7385568361,user6955@example.com,Masters in CS,420057077,Female,Clear
PhD,48,30,Software Engineer,White,Hindu,8300635559,user8489@example.com,PhD in CS,663028579,Female,Clear
Bachelors,39,26,Research Scientist,Other,Muslim,2844592104,user6773@example.com,Masters in CS,686796209,Male,Clear
Bachelors,42,15,Project Manager,Hispanic,None,4355161018,user1183@example.com,Masters in CS,873667363,Male,Clear
Bachelors,51,12,Software Engineer,Black,None,9145974531,user4452@example.com,Bachelors in CS,396619998,Female,Clear
PhD,24,5,Junior Developer,Asian,Buddhist,5485898402,user4820@example.com,Bachelors in CS,256178712,Female,Clear
Bachelors,25,21,Software Engineer,White,None,5417116404,user1652@example.com,PhD in CS,699193874,Male,Clear
Bachelors,35,33,Software Engineer,Black,Christian,1851478362,user2264@example.com,Masters in CS,326243351,Female,Clear
Masters,29,1,Project Manager,White,None,2294587938,user5489@example.com,PhD in CS,692618753,Female,Clear
Bachelors,65,15,Junior Developer,Black,Buddhist,3928463019,user8630@example.com,Masters in CS,511267276,Female,Clear
Masters,42,14,Project Manager,Black,None,7469135439,user6593@example.com,Masters in CS,824882639,Male,Clear
Masters,59,30,Data Analyst,Hispanic,Buddhist,8978544930,user5739@example.com,Masters in CS,661085223,Male,Clear
Bachelors,45,16,Project Manager,Black,Christian,4303239971,user2934@example.com,Masters in CS,847136302,Female,Clear
Masters,57,3,Software Engineer,Other,Hindu,7788530542,user7263@example.com,PhD in CS,729609880,Male,Clear
Masters,41,27,Data Analyst,Other,Buddhist,3446692538,user2414@example.com,Masters in CS,566162407,Female,Clear
PhD,60,33,Junior Developer,Black,Muslim,3534104496,user5175@example.com,Bachelors in CS,307141391,Female,Clear
PhD,55,3,Data Analyst,Other,Muslim,2366492867,user5334@example.com,Bachelors in CS,367020236,Female,Clear
Bachelors,58,24,Software Engineer,Black,None,4688024023,user8467@example.com,Bachelors in CS,107748567,Male,Clear
PhD,36,13,Data Analyst,Asian,None,9384370731,user4792@example.com,PhD in CS,365724805,Male,Clear
Masters,24,28,Software Engineer,Asian,Hindu,9327273267,user9603@example.com,Bachelors in CS,895788094,Female,Clear
Bachelors,61,14,Junior Developer,Asian,Muslim,7423778486,user4093@example.com,PhD in CS,130098273,Female,Clear
PhD,55,23,Research Scientist,Black,Muslim,7394262903,user7435@example.com,Masters in CS,296783858,Male,Clear
PhD,24,23,Project Manager,Other,Buddhist,5255329204,user3065@example.com,PhD in CS,486726648,Female,Clear
Masters,41,3,Software Engineer,Hispanic,Hindu,2427361452,user7394@example.com,Bachelors in CS,936748944,Male,Clear
Masters,34,20,Project Manager,Other,Buddhist,7399111034,user7917@example.com,Masters in CS,121443512,Male,Clear
Bachelors,42,23,Data Analyst,Other,Muslim,8649433050,user9863@example.com,Bachelors in CS,452512500,Female,Clear
Masters,58,32,Project Manager,White,Hindu,2114441142,user9897@example.com,Masters in CS,719647043,Male,Clear
Masters,36,11,Junior Developer,Hispanic,Christian,8178118306,user3373@example.com,PhD in CS,223441650,Male,Clear
PhD,53,17,Research Scientist,Other,Christian,8410687097,user6858@example.com,Masters in CS,688107358,Male,Clear
Masters,49,26,Research Scientist,Hispanic,Muslim,4732846080,user4504@example.com,PhD in CS,715858372,Male,Clear
Masters,38,31,Software Engineer,Hispanic,None,3273863455,user9775@example.com,Masters in CS,316376968,Male,Clear
PhD,43,23,Software Engineer,Asian,Muslim,7969168068,user1497@example.com,Bachelors in CS,228843056,Male,Clear
PhD,29,11,Junior Developer,Asian,Hindu,5994026626,user9962@example.com,Masters in CS,299630224,Female,Clear
Bachelors,37,31,Project Manager,Asian,Muslim,2336786744,user8320@example.com,Bachelors in CS,395488873,Male,Clear
Masters,22,7,Project Manager,Black,Christian,4983742479,user9023@example.com,Bachelors in CS,998622971,Male,Clear
PhD,26,9,Software Engineer,Asian,Buddhist,4043128903,user5674@example.com,Masters in CS,415006302,Male,Clear
Bachelors,40,34,Project Manager,Other,Muslim,5437159908,user6065@example.com,Masters in CS,391238764,Male,Clear
Bachelors,54,11,Research Scientist,Other,Christian,7516157926,user5741@example.com,Bachelors in CS,945353465,Male,Clear
Masters,45,33,Data Analyst,White,Hindu,5132765080,user6980@example.com,Bachelors in CS,397261451,Female,Clear
Masters,39,4,Software Engineer,Other,Hindu,8152272989,user5004@example.com,Bachelors in CS,903973249,Male,Clear
PhD,42,27,Junior Developer,Other,Muslim,9710479472,user8230@example.com,Bachelors in CS,297977672,Male,Clear
Masters,29,2,Software Engineer,Hispanic,Christian,7133110587,user6742@example.com,Bachelors in CS,455427955,Male,Clear
PhD,23,13,Research Scientist,Black,Buddhist,2201540912,user9865@example.com,PhD in CS,639141834,Male,Clear
Masters,40,25,Data Analyst,Hispanic,Christian,9013340397,user6868@example.com,Bachelors in CS,430262843,Male,Clear
Bachelors,23,24,Software Engineer,White,Christian,4033697530,user9711@example.com,Masters in CS,723298639,Male,Clear
PhD,20,39,Research Scientist,Hispanic,Hindu,5719462012,user4881@example.com,Bachelors in CS,961228342,Male,Clear
Bachelors,62,34,Data Analyst,Other,Christian,6864786127,user7550@example.com,Masters in CS,812736254,Female,Clear
PhD,32,15,Data Analyst,Hispanic,None,1200878014,user4598@example.com,Bachelors in CS,464583054,Male,Clear
Masters,39,39,Junior Developer,Hispanic,None,5428262652,user3561@example.com,Bachelors in CS,347246423,Male,Clear
PhD,21,31,Research Scientist,Asian,None,1007075485,user6598@example.com,Bachelors in CS,188530490,Male,Clear
PhD,42,1,Data Analyst,Hispanic,None,5722561751,user9555@example.com,PhD in CS,724692655,Male,Clear
Masters,60,18,Junior Developer,Other,Buddhist,2890792310,user9676@example.com,PhD in CS,553057032,Female,Clear
PhD,34,14,Junior Developer,Asian,Buddhist,4153889557,user7497@example.com,Bachelors in CS,661612873,Female,Clear
PhD,62,38,Software Engineer,Asian,Christian,4588875933,user3800@example.com,Masters in CS,318411708,Female,Clear
Bachelors,56,1,Project Manager,Hispanic,Buddhist,4707092458,user4775@example.com,Masters in CS,244321541,Male,Clear
Masters,56,13,Data Analyst,Hispanic,None,5417399657,user6562@example.com,Masters in CS,785725691,Male,Clear
PhD,40,3,Data Analyst,Asian,Buddhist,6006958542,user5137@example.com,PhD in CS,575292383,Male,Clear
Masters,23,25,Data Analyst,White,Muslim,3628939723,user5541@example.com,PhD in CS,895947255,Male,Clear
Masters,59,15,Project Manager,Black,None,8451663671,user2087@example.com,Bachelors in CS,450153819,Male,Clear
Masters,53,4,Software Engineer,Asian,Christian,1061073415,user6381@example.com,Bachelors in CS,801429825,Female,Clear
Bachelors,25,19,Research Scientist,Hispanic,None,5656946203,user7459@example.com,Bachelors in CS,544550774,Male,Clear
Bachelors,45,4,Junior Developer,Other,Christian,6147677775,user1498@example.com,Masters in CS,806605528,Female,Clear
PhD,27,29,Project Manager,Hispanic,Muslim,3567942795,user4281@example.com,Bachelors in CS,186215823,Male,Clear
PhD,22,17,Data Analyst,Hispanic,Muslim,1161311452,user7113@example.com,Bachelors in CS,976151605,Male,Clear
Masters,44,13,Software Engineer,Black,None,9956845201,user9588@example.com,PhD in CS,265832226,Male,Clear
Masters,37,30,Research Scientist,Black,None,5367939114,user7131@example.com,PhD in CS,584018029,Female,Clear
Bachelors,36,37,Junior Developer,Hispanic,Muslim,4017173019,user5785@example.com,Masters in CS,104316101,Male,Clear
PhD,48,39,Research Scientist,Other,Hindu,5617877320,user3860@example.com,Masters in CS,609533444,Male,Clear
Bachelors,42,17,Project Manager,Black,Muslim,3981114749,user9401@example.com,PhD in CS,817667049,Male,Clear
Bachelors,28,13,Project Manager,Asian,Buddhist,4441739299,user5942@example.com,Masters in CS,365070442,Female,Clear
Bachelors,25,4,Research Scientist,Hispanic,Buddhist,1295350635,user7178@example.com,PhD in CS,560996437,Male,Clear
PhD,46,6,Data Analyst,Asian,None,4889778271,user7611@example.com,Masters in CS,171523104,Male,Clear
Bachelors,38,35,Research Scientist,Asian,Buddhist,9219243737,user2593@example.com,Masters in CS,515310633,Male,Clear
PhD,34,14,Junior Developer,Black,Christian,3837053614,user8429@example.com,PhD in CS,416264765,Female,Clear
Masters,62,22,Software Engineer,Black,Muslim,5264164540,user2580@example.com,PhD in CS,163753530,Female,Clear
PhD,20,12,Project Manager,Other,Hindu,6317791551,user9576@example.com,Masters in CS,865811943,Male,Clear
PhD,55,31,Junior Developer,White,Muslim,2848598519,user8393@example.com,Bachelors in CS,147887600,Female,Clear
PhD,56,23,Research Scientist,Hispanic,Muslim,1493118332,user4640@example.com,PhD in CS,576630001,Female,Clear
PhD,27,22,Software Engineer,Hispanic,None,5584938148,user7532@example.com,PhD in CS,646058940,Male,Clear
Bachelors,56,29,Data Analyst,Other,Muslim,1304269044,user9752@example.com,PhD in CS,854113474,Male,Clear
Bachelors,41,39,Junior Developer,White,Buddhist,5158804346,user1234@example.com,Bachelors in CS,597325820,Female,Clear
PhD,40,30,Software Engineer,Other,None,6098764187,user6126@example.com,PhD in CS,801270344,Male,Clear
Bachelors,47,17,Junior Developer,Black,Hindu,6752542779,user3035@example.com,PhD in CS,321231430,Female,Clear
Bachelors,59,22,Data Analyst,Other,None,7998923942,user7165@example.com,Bachelors in CS,341712522,Male,Clear
Masters,48,21,Project Manager,Asian,Christian,8317662354,user3089@example.com,Masters in CS,672478689,Female,Clear
PhD,55,38,Project Manager,Other,Hindu,1844428269,user7208@example.com,Masters in CS,716462467,Female,Clear
Bachelors,36,24,Junior Developer,Asian,Christian,2196190790,user8848@example.com,Bachelors in CS,847140857,Male,Clear
Bachelors,23,2,Project Manager,Black,Christian,8712152228,user1522@example.com,Masters in CS,118052530,Male,Clear
PhD,20,21,Project Manager,Black,None,2022434043,user6281@example.com,PhD in CS,812743709,Female,Clear
Bachelors,42,20,Research Scientist,Black,Christian,8884444626,user5090@example.com,Bachelors in CS,536441342,Male,Clear
PhD,33,7,Project Manager,Hispanic,Christian,3512391651,user4907@example.com,PhD in CS,669796856,Female,Clear
Bachelors,29,20,Project Manager,Other,Buddhist,4005055272,user4335@example.com,PhD in CS,929976827,Male,Clear
Bachelors,22,32,Junior Developer,Black,Hindu,9022475482,user2311@example.com,PhD in CS,916730276,Female,Clear
Bachelors,29,20,Software Engineer,Asian,Hindu,2612553752,user9650@example.com,Masters in CS,872051791,Female,Clear
Bachelors,48,30,Software Engineer,Asian,Buddhist,2422143861,user7375@example.com,PhD in CS,141722130,Male,Clear
Masters,61,18,Research Scientist,White,Buddhist,3271137311,user1459@example.com,PhD in CS,732508659,Male,Clear
Masters,33,6,Software Engineer,Hispanic,Buddhist,6443748688,user7642@example.com,PhD in CS,267640262,Male,Clear
Masters,43,38,Data Analyst,Asian,None,9710976485,user4387@example.com,Bachelors in CS,195141880,Female,Clear
Masters,57,25,Research Scientist,White,Buddhist,8002309796,user8049@example.com,Masters in CS,862524011,Male,Clear
Bachelors,59,7,Junior Developer,Asian,Christian,5801763122,user5972@example.com,PhD in CS,237228714,Female,Clear
Masters,21,33,Software Engineer,Hispanic,Buddhist,4738772304,user5433@example.com,Bachelors in CS,977605857,Female,Clear
Masters,38,13,Software Engineer,Other,Muslim,7914699053,user2463@example.com,Masters in CS,770433512,Male,Clear
Masters,60,32,Data Analyst,Asian,Hindu,3549736643,user5213@example.com,Masters in CS,762399842,Female,Clear
PhD,41,8,Research Scientist,White,None,6661934241,user5697@example.com,Masters in CS,883077699,Female,Clear
PhD,51,12,Software Engineer,Black,None,7061547157,user2935@example.com,PhD in CS,836647123,Male,Clear
Bachelors,43,33,Data Analyst,Other,Buddhist,3329500388,user3187@example.com,PhD in CS,447146734,Female,Clear
Masters,56,25,Software Engineer,Other,Hindu,5944367047,user8867@example.com,PhD in CS,849179592,Male,Clear
Masters,42,38,Junior Developer,Asian,Hindu,1130723116,user9785@example.com,Masters in CS,486983532,Male,Clear
Bachelors,21,28,Software Engineer,Black,Hindu,7842235404,user6212@example.com,Masters in CS,512104050,Male,Clear
PhD,33,3,Research Scientist,Black,Christian,9007370439,user2714@example.com,Masters in CS,914234881,Male,Clear
Bachelors,48,6,Data Analyst,Other,None,6046825239,user8033@example.com,Bachelors in CS,151464856,Female,Clear
Masters,59,30,Junior Developer,Hispanic,Christian,2006374411,user5416@example.com,PhD in CS,694055197,Male,Clear
Masters,63,34,Data Analyst,Hispanic,Christian,7143521893,user2098@example.com,Bachelors in CS,205775615,Male,Clear
PhD,56,32,Junior Developer,Black,Hindu,7189667994,user7729@example.com,PhD in CS,849401223,Female,Clear
Masters,56,20,Project Manager,Asian,Hindu,2563228037,user7870@example.com,Bachelors in CS,239254237,Female,Clear
Bachelors,57,40,Junior Developer,Other,Christian,9100996598,user6303@example.com,Masters in CS,775271074,Female,Clear
Bachelors,39,6,Data Analyst,Asian,Hindu,8060970267,user8796@example.com,Masters in CS,727117214,Female,Clear
Masters,62,7,Junior Developer,Hispanic,Christian,6012988295,user5911@example.com,Bachelors in CS,725089658,Female,Clear
Bachelors,24,9,Software Engineer,White,Buddhist,6107157802,user8712@example.com,Bachelors in CS,611534545,Female,Clear
Masters,32,39,Project Manager,Asian,Buddhist,2153598041,user3560@example.com,Bachelors in CS,404478960,Female,Clear
PhD,56,26,Junior Developer,Black,Hindu,3946240336,user3064@example.com,PhD in CS,286637573,Female,Clear
Bachelors,48,10,Software Engineer,Black,Hindu,2851744733,user8084@example.com,PhD in CS,660440775,Male,Clear
Bachelors,27,32,Research Scientist,Black,Muslim,9673196517,user9200@example.com,Bachelors in CS,639285752,Female,Clear
Bachelors,36,17,Data Analyst,Asian,Muslim,1778700017,user2845@example.com,PhD in CS,585594822,Male,Clear
Bachelors,29,1,Project Manager,Asian,Christian,3324220897,user9945@example.com,Masters in CS,879264761,Male,Clear
Bachelors,56,13,Project Manager,White,Christian,7469264501,user5686@example.com,PhD in CS,108530823,Female,Clear
Bachelors,22,8,Junior Developer,Asian,Hindu,6510887739,user5578@example.com,PhD in CS,813820411,Male,Clear
PhD,23,13,Research Scientist,Other,Muslim,8290983323,user3879@example.com,Masters in CS,228650888,Female,Clear
Masters,57,16,Software Engineer,Asian,Muslim,5569529905,user5093@example.com,Bachelors in CS,866010836,Male,Clear
Masters,25,0,Project Manager,White,Buddhist,1190313372,user5123@example.com,Bachelors in CS,439331653,Female,Clear
Bachelors,45,39,Research Scientist,Asian,Buddhist,1438343104,user2899@example.com,Bachelors in CS,791992852,Male,Clear
Masters,32,20,Software Engineer,Asian,Hindu,1809703869,user2820@example.com,Masters in CS,669475835,Female,Clear
PhD,27,22,Project Manager,Other,Muslim,2485665439,user1682@example.com,Masters in CS,771338321,Male,Clear
Bachelors,56,5,Research Scientist,Other,Muslim,4808341080,user9774@example.com,PhD in CS,930592268,Male,Clear
Masters,24,31,Project Manager,Black,Christian,6864604612,user2777@example.com,PhD in CS,991931597,Female,Clear
Bachelors,55,36,Software Engineer,Black,Buddhist,6047254342,user5888@example.com,Bachelors in CS,308383027,Male,Clear
Bachelors,49,20,Data Analyst,Asian,Buddhist,6698025324,user5347@example.com,Masters in CS,822415416,Female,Clear
PhD,21,21,Project Manager,Other,Christian,7896429681,user9776@example.com,Masters in CS,607344529,Male,Clear
Bachelors,23,33,Software Engineer,Black,None,5766391153,user7144@example.com,Bachelors in CS,511704905,Female,Clear
Masters,53,20,Data Analyst,Other,Hindu,3052198459,user8618@example.com,Masters in CS,805386729,Male,Clear
Bachelors,50,36,Data Analyst,Asian,Christian,4126242951,user4812@example.com,Masters in CS,390990523,Male,Clear
Bachelors,37,19,Junior Developer,Black,Christian,7232116428,user5164@example.com,Bachelors in CS,194508702,Female,Clear
Bachelors,23,7,Data Analyst,Black,None,5440648977,user3640@example.com,Bachelors in CS,505647520,Male,Clear
PhD,36,2,Project Manager,Hispanic,Buddhist,2638308106,user8767@example.com,Masters in CS,279441566,Male,Clear
Masters,20,30,Software Engineer,White,Muslim,3163029196,user2498@example.com,Bachelors in CS,536164970,Male,Clear
