degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Bachelors,47,9,Junior Developer,Hispanic,None,9486964478,user2923@example.com,PhD in CS,158881822,Male,Clear
PhD,24,6,Project Manager,Black,None,5258276366,user5961@example.com,PhD in CS,351928382,Male,Clear
PhD,40,32,Research Scientist,Asian,Christian,7697834544,user9087@example.com,Bachelors in CS,840044149,Female,Clear
PhD,28,19,Research Scientist,Hispanic,Buddhist,7128968276,user1567@example.com,PhD in CS,536575675,Female,Clear
Bachelors,45,16,Junior Developer,Asian,Buddhist,8947160278,user9922@example.com,Masters in CS,820405393,Female,Clear
Masters,26,18,Project Manager,Hispanic,Muslim,2540054049,user6253@example.com,Bachelors in CS,542780603,Male,Clear
Masters,35,26,Junior Developer,Asian,Hindu,8632594665,user4074@example.com,PhD in CS,825632549,Male,Clear
Bachelors,26,11,Software Engineer,Asian,Christian,7889122388,user1980@example.com,Bachelors in CS,984314196,Female,Clear
Masters,48,36,Software Engineer,Other,None,1138907350,user8755@example.com,PhD in CS,189957347,Female,Clear
Bachelors,35,6,Research Scientist,Black,Hindu,6593548057,user7090@example.com,Masters in CS,975420721,Female,Clear
Masters,39,33,Research Scientist,Asian,Hindu,9347600566,user6774@example.com,Masters in CS,252740052,Male,Clear
Masters,32,22,Software Engineer,White,Hindu,5027189243,user8519@example.com,Masters in CS,721768285,Female,Clear
PhD,57,36,Data Analyst,Hispanic,Christian,2415818308,user6010@example.com,Bachelors in CS,220531266,Male,Clear
PhD,53,0,Research Scientist,Other,Muslim,3100247823,user1148@example.com,Bachelors in CS,821710730,Female,Clear
Masters,52,8,Junior Developer,Asian,Buddhist,4704034676,user9396@example.com,Masters in CS,795228567,Male,Clear
Masters,30,34,Project Manager,Black,Christian,3743130206,user8437@example.com,Masters in CS,182256026,Male,Clear
Masters,36,5,Project Manager,Black,Buddhist,2896418078,user3044@example.com,Bachelors in CS,980055463,Male,Clear
PhD,22,28,Data Analyst,Other,Buddhist,3832017113,user7755@example.com,Masters in CS,179459100,Male,Clear
PhD,25,12,Research Scientist,Black,Hindu,7654944915,user1170@example.com,Masters in CS,281984064,Male,Clear
Bachelors,20,36,Project Manager,Hispanic,Hindu,7224083611,user9061@example.com,Masters in CS,774720625,Female,Clear
PhD,28,7,Software Engineer,Black,Christian,2899902986,user1607@example.com,PhD in CS,237440709,Male,Clear
Masters,30,15,Project Manager,Other,Buddhist,8279583443,user4041@example.com,Bachelors in CS,815750538,Male,Clear
PhD,56,2,Junior Developer,Black,None,9495798683,user3646@example.com,Masters in CS,961925507,Female,Clear
PhD,54,38,Software Engineer,Hispanic,Hindu,3967354394,user8678@example.com,Masters in CS,647515231,Female,Clear
Masters,63,8,Research Scientist,Black,Christian,3695294173,user6658@example.com,PhD in CS,331536808,Female,Clear
PhD,48,14,Junior Developer,White,Muslim,1509604324,user9804@example.com,Bachelors in CS,320776966,Female,Clear
PhD,55,7,Research Scientist,Black,Christian,9100539603,user9436@example.com,PhD in CS,940360497,Male,Clear
PhD,36,17,Data Analyst,White,Hindu,7077206707,user4388@example.com,Bachelors in CS,970517818,Female,Clear
Masters,61,34,Project Manager,Other,Muslim,7120192452,user2330@example.com,Bachelors in CS,266791401,Male,Clear
Bachelors,55,39,Software Engineer,White,None,5941527272,user7842@example.com,PhD in CS,838094471,Male,Clear
Masters,49,23,Project Manager,Black,None,7428384223,user3089@example.com,Bachelors in CS,586303508,Male,Clear
Masters,26,8,Software Engineer,Hispanic,Christian,7040506606,user9935@example.com,Bachelors in CS,826125485,Female,Clear
PhD,48,12,Data Analyst,White,Hindu,3057761736,user9791@example.com,PhD in CS,566876532,Male,Clear
Masters,57,11,Data Analyst,Other,Christian,5734281972,user5763@example.com,Masters in CS,476629006,Female,Clear
Masters,51,18,Research Scientist,Asian,Christian,9804552976,user8875@example.com,PhD in CS,169650785,Female,Clear
PhD,38,9,Junior Developer,White,Muslim,2601811770,user1278@example.com,Masters in CS,705363152,Male,Clear
Bachelors,28,11,Data Analyst,Asian,Buddhist,2897840216,user8580@example.com,Masters in CS,393681364,Female,Clear
PhD,48,1,Data Analyst,Hispanic,Christian,4144083300,user3139@example.com,Bachelors in CS,642026293,Male,Clear
Masters,50,32,Software Engineer,Other,Christian,6951034409,user5747@example.com,Bachelors in CS,709690642,Female,Clear
Masters,25,37,Research Scientist,Hispanic,Christian,9544586390,user1431@example.com,PhD in CS,826876911,Female,Clear
Bachelors,48,33,Research Scientist,Other,Muslim,2257979935,user3343@example.com,Masters in CS,522102588,Female,Clear
Masters,48,4,Project Manager,White,Buddhist,8761378855,user6995@example.com,Bachelors in CS,970053123,Female,Clear
Masters,49,0,Junior Developer,White,Buddhist,7739471134,user7261@example.com,Masters in CS,323295499,Female,Clear
PhD,28,38,Research Scientist,White,Buddhist,9693593161,user5067@example.com,Bachelors in CS,829824407,Female,Clear
Bachelors,30,17,Junior Developer,White,Buddhist,6135349596,user3513@example.com,Masters in CS,984787262,Male,Clear
Bachelors,65,34,Project Manager,Hispanic,None,7939646666,user6140@example.com,Bachelors in CS,451230259,Male,Clear
Bachelors,21,14,Junior Developer,Other,Hindu,8194311040,user1918@example.com,Masters in CS,483834184,Female,Clear
Bachelors,31,0,Project Manager,Asian,None,2377127937,user2387@example.com,PhD in CS,548630181,Female,Clear
Bachelors,42,26,Software Engineer,Other,Muslim,8675817678,user2625@example.com,Bachelors in CS,763618459,Female,Clear
Bachelors,63,23,Software Engineer,Asian,None,4014284917,user6365@example.com,Masters in CS,640990377,Female,Clear
Bachelors,59,29,Research Scientist,Other,Hindu,3673100493,user4643@example.com,Bachelors in CS,972841188,Male,Clear
Masters,58,35,Data Analyst,White,None,3430284829,user5776@example.com,Masters in CS,571539678,Male,Clear
Masters,42,28,Project Manager,Hispanic,Christian,2428919754,user2686@example.com,Bachelors in CS,784332918,Female,Clear
Masters,45,25,Research Scientist,White,Hindu,6455072643,user8151@example.com,Bachelors in CS,254650927,Female,Clear
PhD,47,16,Software Engineer,White,Buddhist,1953860999,user5171@example.com,PhD in CS,679035889,Male,Clear
Bachelors,28,20,Research Scientist,Black,None,2108905137,user9497@example.com,Bachelors in CS,963080704,Male,Clear
Bachelors,63,5,Project Manager,Black,None,2878857107,user1078@example.com,PhD in CS,470842793,Male,Clear
PhD,22,31,Research Scientist,Other,None,5235077070,user8881@example.com,PhD in CS,410556086,Male,Clear
Bachelors,42,15,Project Manager,White,Hindu,6531667392,user6867@example.com,PhD in CS,761262008,Male,Clear
Bachelors,60,29,Research Scientist,Hispanic,Hindu,8375670732,user8249@example.com,PhD in CS,173938822,Male,Clear
Masters,45,32,Research Scientist,Asian,Christian,2499571472,user2084@example.com,PhD in CS,706446491,Male,Clear
PhD,26,36,Data Analyst,Asian,Muslim,1485372984,user7589@example.com,Masters in CS,690654743,Female,Clear
Bachelors,38,29,Project Manager,Black,None,1685180397,user9535@example.com,PhD in CS,107558309,Male,Clear
PhD,22,34,Data Analyst,Other,Buddhist,5032869059,user3430@example.com,Bachelors in CS,273731355,Female,Clear
PhD,24,16,Research Scientist,Black,Buddhist,7114032490,user8506@example.com,PhD in CS,403011272,Female,Clear
PhD,64,30,Junior Developer,Asian,Buddhist,2131415857,user9860@example.com,Masters in CS,486104846,Male,Clear
Masters,65,27,Junior Developer,White,Christian,5654757115,user5402@example.com,PhD in CS,688169500,Male,Clear
Bachelors,53,14,Junior Developer,Hispanic,None,1773551043,user8825@example.com,PhD in CS,908126927,Male,Clear
Bachelors,47,3,Software Engineer,Asian,Christian,5125912079,user5707@example.com,PhD in CS,263008516,Male,Clear
Masters,53,28,Data Analyst,Asian,Buddhist,5545081247,user9402@example.com,Masters in CS,453249926,Female,Clear
Bachelors,34,8,Data Analyst,White,Christian,1519772285,user7746@example.com,Bachelors in CS,438492097,Male,Clear
Bachelors,32,38,Project Manager,Black,Muslim,7872395915,user4481@example.com,Bachelors in CS,655765573,Female,Clear
PhD,56,8,Software Engineer,Other,Muslim,1287545118,user3467@example.com,Bachelors in CS,182650623,Male,Clear
Masters,64,15,Project Manager,White,Christian,3177958948,user3439@example.com,Masters in CS,872241466,Male,Clear
Masters,58,5,Project Manager,Hispanic,Christian,9167119287,user6393@example.com,Masters in CS,548954338,Female,Clear
Bachelors,41,15,Software Engineer,Hispanic,Buddhist,5337593058,user5875@example.com,Masters in CS,315602564,Male,Clear
PhD,35,16,Software Engineer,Black,Christian,4911713135,user6839@example.com,Masters in CS,658656199,Male,Clear
Bachelors,22,29,Junior Developer,White,Hindu,8394722679,user3544@example.com,PhD in CS,963664712,Female,Clear
Masters,62,19,Data Analyst,Black,Muslim,6679161757,user2011@example.com,PhD in CS,379733179,Male,Clear
Masters,34,31,Junior Developer,Hispanic,Christian,8306277599,user1069@example.com,PhD in CS,269290456,Male,Clear
PhD,37,1,Software Engineer,Black,Buddhist,5952389884,user8286@example.com,PhD in CS,173136623,Male,Clear
Masters,49,37,Software Engineer,Asian,Muslim,3797914915,user3482@example.com,Masters in CS,449503815,Male,Clear
Masters,51,36,Research Scientist,Black,Christian,6113409021,user1632@example.com,PhD in CS,228092395,Male,Clear
Bachelors,42,9,Data Analyst,Hispanic,Muslim,4193486577,user4125@example.com,Bachelors in CS,194185057,Male,Clear
Bachelors,49,12,Junior Developer,Hispanic,Christian,5888693871,user6008@example.com,PhD in CS,828200623,Male,Clear
Masters,34,11,Software Engineer,Asian,Buddhist,9028697924,user3747@example.com,Masters in CS,574874701,Female,Clear
Masters,26,19,Software Engineer,Other,Muslim,4857697386,user2052@example.com,Masters in CS,646086854,Female,Clear
Masters,36,2,Data Analyst,Asian,None,1563832619,user9255@example.com,PhD in CS,390865301,Female,Clear
Masters,45,29,Data Analyst,Asian,Hindu,8584601199,user2394@example.com,Masters in CS,413902871,Male,Clear
Bachelors,49,29,Project Manager,White,Muslim,5393435265,user4919@example.com,Masters in CS,464278844,Female,Clear
Bachelors,33,7,Research Scientist,Asian,Muslim,7431769799,user6438@example.com,Bachelors in CS,603859747,Male,Clear
Bachelors,44,40,Data Analyst,Hispanic,Muslim,9740569042,user4859@example.com,Masters in CS,266828301,Female,Clear
Masters,49,15,Data Analyst,Asian,Hindu,7871587000,user5535@example.com,PhD in CS,367839956,Male,Clear
Masters,49,23,Junior Developer,White,Muslim,8133977049,user9796@example.com,Masters in CS,907674398,Male,Clear
Masters,48,2,Project Manager,White,Christian,7144656724,user3771@example.com,PhD in CS,178083891,Female,Clear
PhD,50,23,Junior Developer,Hispanic,Christian,9975105904,user8086@example.com,Bachelors in CS,520316501,Female,Clear
PhD,64,12,Software Engineer,Other,None,2942489101,user7035@example.com,PhD in CS,870944198,Female,Clear
Masters,49,13,Junior Developer,Hispanic,Hindu,5733668846,user4591@example.com,Masters in CS,798999552,Female,Clear
Masters,56,18,Project Manager,White,Muslim,2052108694,user8517@example.com,Masters in CS,351730454,Female,Clear
PhD,43,10,Data Analyst,Other,None,9478680266,user3185@example.com,Bachelors in CS,844773200,Male,Clear
Masters,55,10,Data Analyst,Black,Hindu,7386920923,user5464@example.com,Bachelors in CS,420566740,Male,Clear
Bachelors,55,21,Data Analyst,Other,Hindu,4979312266,user5944@example.com,Bachelors in CS,580829153,Female,Clear
Bachelors,24,0,Project Manager,Other,Christian,5582722950,user2844@example.com,Masters in CS,344463545,Female,Clear
Masters,26,11,Junior Developer,Hispanic,Hindu,3268951298,user1046@example.com,Bachelors in CS,152591174,Female,Clear
Masters,30,27,Junior Developer,White,Hindu,8608072530,user7906@example.com,Bachelors in CS,219312105,Female,Clear
Bachelors,21,2,Data Analyst,Other,None,3695013587,user7457@example.com,PhD in CS,500113884,Male,Clear
Masters,35,31,Data Analyst,Other,Christian,5356871742,user4947@example.com,PhD in CS,697914654,Male,Clear
Bachelors,29,32,Software Engineer,Hispanic,None,1806788967,user2432@example.com,Masters in CS,626245318,Male,Clear
Masters,61,16,Research Scientist,Hispanic,Buddhist,4595942137,user6642@example.com,Bachelors in CS,263238922,Male,Clear
Bachelors,62,15,Data Analyst,Black,Hindu,9560641282,user2431@example.com,PhD in CS,185871307,Female,Clear
Bachelors,61,36,Software Engineer,Hispanic,None,6753913464,user7396@example.com,PhD in CS,517730018,Female,Clear
Masters,26,12,Project Manager,Asian,Buddhist,2340103386,user3765@example.com,Bachelors in CS,601184066,Female,Clear
PhD,45,21,Software Engineer,Asian,Christian,4149099844,user3058@example.com,PhD in CS,954321164,Female,Clear
Masters,45,34,Data Analyst,Other,None,1884852729,user2785@example.com,PhD in CS,646043281,Female,Clear
PhD,55,27,Project Manager,Asian,Christian,8761364906,user3206@example.com,Masters in CS,967337803,Male,Clear
PhD,41,24,Junior Developer,White,Christian,6134537922,user4413@example.com,Masters in CS,203143690,Male,Clear
Masters,54,33,Research Scientist,Hispanic,Buddhist,2087655060,user8496@example.com,Masters in CS,115372140,Male,Clear
Masters,20,19,Data Analyst,Other,None,7598249386,user3318@example.com,Masters in CS,815825201,Female,Clear
Masters,41,27,Research Scientist,Other,Buddhist,9721202009,user8584@example.com,Masters in CS,484581509,Female,Clear
Masters,36,34,Research Scientist,Hispanic,Hindu,2110547293,user6243@example.com,Masters in CS,465601090,Female,Clear
Bachelors,63,26,Junior Developer,White,None,5313742393,user6055@example.com,Bachelors in CS,824921534,Male,Clear
Bachelors,31,13,Research Scientist,Hispanic,Christian,4380086024,user1498@example.com,Bachelors in CS,309107749,Male,Clear
PhD,29,23,Junior Developer,Hispanic,Christian,8010599954,user6307@example.com,PhD in CS,186918182,Male,Clear
Bachelors,56,34,Project Manager,Black,Muslim,3520423036,user6589@example.com,Masters in CS,871035653,Female,Clear
PhD,58,19,Data Analyst,Other,Christian,9411299434,user4582@example.com,PhD in CS,544202052,Male,Clear
Bachelors,31,7,Project Manager,Hispanic,Buddhist,9929272905,user6875@example.com,PhD in CS,883873585,Female,Clear
Bachelors,25,4,Research Scientist,Asian,Muslim,5638100917,user8369@example.com,Masters in CS,251503290,Female,Clear
Masters,23,9,Project Manager,Asian,None,9362781176,user9360@example.com,PhD in CS,151651573,Male,Clear
Masters,20,11,Software Engineer,Other,None,1384984867,user5620@example.com,PhD in CS,383760357,Male,Clear
PhD,34,19,Research Scientist,Asian,Hindu,6899682002,user7929@example.com,PhD in CS,705345936,Male,Clear
Masters,57,10,Data Analyst,Hispanic,Buddhist,2182998094,user1938@example.com,PhD in CS,681217988,Female,Clear
Bachelors,63,29,Research Scientist,Black,Buddhist,6730645619,user6960@example.com,PhD in CS,222336598,Female,Clear
Bachelors,33,40,Data Analyst,White,Hindu,8027748728,user9544@example.com,Masters in CS,257955780,Female,Clear
Masters,43,31,Project Manager,Black,Muslim,2465262628,user3014@example.com,Masters in CS,610251826,Female,Clear
Masters,25,31,Data Analyst,White,None,7295167934,user8727@example.com,Masters in CS,209043014,Male,Clear
Masters,53,36,Research Scientist,Black,None,9630969905,user7499@example.com,Bachelors in CS,164408300,Female,Clear
Masters,42,22,Software Engineer,Other,Muslim,6686696888,user6340@example.com,PhD in CS,866320980,Male,Clear
Masters,30,20,Data Analyst,Hispanic,None,6044010145,user9530@example.com,PhD in CS,133379413,Female,Clear
Bachelors,49,24,Research Scientist,Hispanic,Hindu,6904307906,user3267@example.com,Masters in CS,349447717,Female,Clear
PhD,20,7,Project Manager,White,None,6153561606,user7163@example.com,Masters in CS,395146448,Female,Clear
Masters,37,39,Project Manager,Asian,None,2074096147,user3455@example.com,Bachelors in CS,753136446,Female,Clear
PhD,29,32,Research Scientist,Black,Buddhist,2578724793,user7834@example.com,Masters in CS,281167651,Female,Clear
Masters,24,20,Research Scientist,Other,Muslim,6851305111,user2510@example.com,Masters in CS,205216432,Male,Clear
PhD,36,2,Software Engineer,Asian,Christian,6787480789,user5996@example.com,PhD in CS,958424013,Female,Clear
PhD,59,28,Junior Developer,Asian,Muslim,8668191718,user6038@example.com,PhD in CS,711346227,Male,Clear
Masters,55,19,Project Manager,White,None,4902386532,user4177@example.com,Bachelors in CS,471745990,Female,Clear
Bachelors,53,3,Data Analyst,Other,None,9108143936,user6970@example.com,PhD in CS,856723904,Female,Clear
Masters,55,3,Research Scientist,Black,Christian,5176038941,user8502@example.com,PhD in CS,275547151,Male,Clear
Bachelors,27,30,Project Manager,Black,None,1031198787,user2175@example.com,Masters in CS,557812656,Female,Clear
PhD,44,12,Project Manager,Other,Christian,4367134987,user3904@example.com,Bachelors in CS,637295441,Female,Clear
