degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Masters,42,19,Project Manager,Hispanic,Christian,2433747798,user6505@example.com,Bachelors in CS,466873880,Female,Clear
Bachelors,58,38,Junior Developer,Other,Christian,2464026859,user9743@example.com,Bachelors in CS,688372005,Female,Clear
Masters,33,34,Project Manager,Asian,Buddhist,5930916594,user7237@example.com,Masters in CS,264177963,Male,Clear
Masters,50,37,Junior Developer,Other,Christian,3944770940,user7992@example.com,Masters in CS,776753599,Male,Clear
Masters,60,30,Junior Developer,Asian,Muslim,1285702895,user1739@example.com,PhD in CS,234147340,Female,Clear
Bachelors,30,6,Data Analyst,Other,Buddhist,8426515849,user8886@example.com,Masters in CS,709713374,Female,Clear
PhD,23,22,Research Scientist,Hispanic,Buddhist,6350403844,user2841@example.com,Bachelors in CS,907928806,Male,Clear
Masters,37,26,Junior Developer,Black,Christian,2647517346,user2770@example.com,Bachelors in CS,213220397,Male,Clear
Bachelors,61,7,Data Analyst,White,None,3912672001,user8118@example.com,PhD in CS,712960295,Female,Clear
PhD,59,36,Project Manager,Other,None,1682170678,user6031@example.com,PhD in CS,234038354,Male,Clear
PhD,27,2,Software Engineer,White,None,4577217611,user3598@example.com,Masters in CS,500066573,Female,Clear
Bachelors,64,16,Data Analyst,Other,Buddhist,6150484384,user3613@example.com,PhD in CS,165194672,Male,Clear
PhD,60,6,Junior Developer,Hispanic,Christian,1368965536,user7188@example.com,Bachelors in CS,778948301,Female,Clear
Bachelors,45,31,Software Engineer,Other,Muslim,2485818710,user7503@example.com,Bachelors in CS,938903482,Female,Clear
Masters,35,21,Project Manager,Hispanic,None,2174758945,user9420@example.com,Masters in CS,635810141,Female,Clear
PhD,46,0,Research Scientist,Other,Muslim,1174729717,user9131@example.com,Masters in CS,817399084,Male,Clear
Bachelors,23,40,Junior Developer,Hispanic,Muslim,6867364819,user3603@example.com,Bachelors in CS,997542827,Male,Clear
Masters,48,4,Project Manager,Asian,Hindu,1959762955,user5628@example.com,Masters in CS,265470410,Female,Clear
Masters,27,31,Software Engineer,Other,Christian,4667322480,user8133@example.com,Bachelors in CS,220133451,Female,Clear
Masters,60,8,Data Analyst,Hispanic,Muslim,9288189591,user2200@example.com,Bachelors in CS,635860226,Male,Clear
PhD,44,4,Junior Developer,Hispanic,Christian,3500948878,user3575@example.com,PhD in CS,232273707,Female,Clear
Masters,40,23,Junior Developer,Other,Muslim,9124416787,user6336@example.com,PhD in CS,665983001,Male,Clear
Bachelors,55,19,Data Analyst,Black,Hindu,9000995708,user3288@example.com,Bachelors in CS,951147721,Male,Clear
Bachelors,61,15,Research Scientist,Black,Hindu,3822060781,user3379@example.com,PhD in CS,402505005,Female,Clear
Masters,22,7,Project Manager,Hispanic,None,2602008790,user1062@example.com,PhD in CS,237309399,Male,Clear
PhD,55,33,Software Engineer,Asian,Muslim,1196524799,user7692@example.com,Masters in CS,957775074,Male,Clear
PhD,42,31,Data Analyst,Other,Buddhist,6893269681,user3941@example.com,Bachelors in CS,927755293,Male,Clear
PhD,42,7,Research Scientist,Asian,Christian,8811686690,user7116@example.com,Bachelors in CS,645550372,Male,Clear
Bachelors,33,8,Project Manager,Asian,Christian,2989953632,user5496@example.com,Masters in CS,673242968,Female,Clear
Masters,62,13,Data Analyst,Black,Hindu,5961100510,user6703@example.com,Masters in CS,170213229,Female,Clear
Masters,54,24,Research Scientist,Other,Muslim,8849145261,user2749@example.com,Bachelors in CS,422120534,Male,Clear
Bachelors,64,39,Software Engineer,Hispanic,None,2467407755,user7147@example.com,PhD in CS,275555110,Female,Clear
Masters,39,9,Software Engineer,White,Muslim,1378623834,user1333@example.com,Bachelors in CS,503489026,Female,Clear
PhD,55,5,Software Engineer,Hispanic,Christian,6342849630,user6082@example.com,PhD in CS,650753387,Male,Clear
PhD,38,20,Software Engineer,Other,Hindu,7967259000,user1225@example.com,Bachelors in CS,673843439,Female,Clear
PhD,53,39,Project Manager,White,None,2661330033,user6738@example.com,Bachelors in CS,675058100,Female,Clear
Masters,58,0,Project Manager,White,Hindu,7583144129,user4437@example.com,Masters in CS,833467105,Male,Clear
Masters,25,34,Project Manager,White,Christian,4996430083,user9283@example.com,PhD in CS,986437297,Female,Clear
Bachelors,43,24,Research Scientist,Hispanic,Buddhist,3164104374,user1709@example.com,PhD in CS,757463155,Female,Clear
Bachelors,41,0,Data Analyst,Asian,Christian,9163523227,user5183@example.com,PhD in CS,111393864,Female,Clear
PhD,27,7,Software Engineer,Black,None,2170332501,user7484@example.com,PhD in CS,197214085,Female,Clear
Masters,22,21,Software Engineer,Other,Hindu,4307216007,user7301@example.com,Bachelors in CS,793024711,Female,Clear
Bachelors,40,26,Project Manager,White,None,1712275012,user8680@example.com,Bachelors in CS,182344183,Male,Clear
Bachelors,28,27,Data Analyst,White,Buddhist,3666928813,user6211@example.com,Bachelors in CS,730609836,Female,Clear
Bachelors,34,40,Research Scientist,Black,Christian,3747724972,user9369@example.com,PhD in CS,979578664,Female,Clear
PhD,53,4,Research Scientist,Black,None,9043949862,user4451@example.com,PhD in CS,975282152,Female,Clear
Masters,51,18,Project Manager,White,None,9399445840,user1374@example.com,Masters in CS,999764419,Female,Clear
Masters,59,17,Data Analyst,Other,None,9683118951,user3749@example.com,Bachelors in CS,195584271,Female,Clear
Bachelors,28,17,Research Scientist,White,Christian,3734013779,user7690@example.com,Bachelors in CS,359860405,Male,Clear
PhD,55,30,Data Analyst,White,Buddhist,6352792889,user4344@example.com,Bachelors in CS,262741798,Female,Clear
PhD,38,40,Data Analyst,Other,Muslim,3186030442,user7421@example.com,Bachelors in CS,650111745,Male,Clear
PhD,48,0,Junior Developer,White,Muslim,5057637972,user4665@example.com,Masters in CS,864480098,Female,Clear
PhD,34,7,Data Analyst,Other,None,5857519089,user6364@example.com,Masters in CS,959694643,Male,Clear
Masters,53,16,Data Analyst,Hispanic,Buddhist,9377017161,user8597@example.com,Masters in CS,757981607,Male,Clear
PhD,24,32,Project Manager,Other,None,2663048605,user2111@example.com,PhD in CS,797396096,Female,Clear
PhD,38,5,Project Manager,Black,None,6318289638,user7755@example.com,Masters in CS,756527149,Female,Clear
Bachelors,29,32,Data Analyst,Black,Christian,2036687501,user9172@example.com,PhD in CS,770342016,Female,Clear
Bachelors,62,8,Software Engineer,White,Hindu,5123218493,user6998@example.com,Bachelors in CS,714795394,Male,Clear
Masters,46,27,Project Manager,Black,Hindu,2807460218,user2672@example.com,Bachelors in CS,797406328,Female,Clear
Masters,30,36,Software Engineer,Asian,None,5172803741,user4676@example.com,Masters in CS,666837232,Female,Clear
Masters,34,14,Project Manager,Hispanic,Christian,3391693226,user6487@example.com,PhD in CS,357376053,Female,Clear
Masters,47,34,Junior Developer,Black,None,3893387801,user3115@example.com,Masters in CS,495613907,Male,Clear
Bachelors,54,28,Junior Developer,Black,Muslim,4892884123,user5138@example.com,PhD in CS,880613517,Female,Clear
Bachelors,22,38,Junior Developer,Hispanic,None,6812631594,user3250@example.com,Bachelors in CS,871078143,Male,Clear
Bachelors,26,33,Data Analyst,Other,None,7462319124,user8353@example.com,Masters in CS,898027135,Male,Clear
PhD,53,8,Junior Developer,Asian,None,6244956629,user1981@example.com,Masters in CS,846062229,Female,Clear
PhD,57,11,Junior Developer,Other,Buddhist,1395347646,user1361@example.com,Masters in CS,688953522,Male,Clear
PhD,38,0,Data Analyst,Hispanic,Muslim,2454964258,user2993@example.com,Masters in CS,441159566,Male,Clear
PhD,57,11,Data Analyst,Other,Hindu,8969743684,user3515@example.com,PhD in CS,680983068,Female,Clear
PhD,36,19,Data Analyst,White,Christian,8570852756,user4012@example.com,PhD in CS,983151997,Male,Clear
Masters,37,31,Junior Developer,Hispanic,Hindu,6079728661,user8777@example.com,Masters in CS,150319999,Male,Clear
Masters,46,4,Data Analyst,Asian,Hindu,9764070383,user3203@example.com,PhD in CS,559724641,Male,Clear
PhD,44,14,Research Scientist,White,Muslim,1682381482,user2458@example.com,Bachelors in CS,585989367,Male,Clear
Bachelors,35,21,Junior Developer,Other,Buddhist,1020582307,user2796@example.com,PhD in CS,812403102,Male,Clear
Bachelors,49,39,Project Manager,Black,Muslim,5827136413,user7741@example.com,Masters in CS,539696030,Female,Clear
Bachelors,21,9,Data Analyst,Other,Christian,7476484367,user2495@example.com,Bachelors in CS,592667205,Female,Clear
Masters,60,19,Research Scientist,Black,Buddhist,3732920383,user5401@example.com,PhD in CS,175171863,Female,Clear
Masters,48,20,Data Analyst,Other,None,1426159626,user8299@example.com,PhD in CS,716714880,Female,Clear
PhD,60,18,Software Engineer,Asian,Christian,6215021201,user4832@example.com,PhD in CS,380780663,Female,Clear
Masters,52,6,Research Scientist,Other,None,7254244049,user6810@example.com,PhD in CS,813932137,Female,Clear
Bachelors,31,35,Software Engineer,Black,Hindu,5211185538,user2033@example.com,PhD in CS,225194843,Female,Clear
Masters,60,23,Software Engineer,Hispanic,Hindu,2632110498,user2282@example.com,Masters in CS,564313751,Male,Clear
Masters,30,27,Software Engineer,White,Christian,7744559568,user7009@example.com,Masters in CS,911039681,Male,Clear
Masters,57,30,Data Analyst,Hispanic,Buddhist,8535516619,user9521@example.com,Bachelors in CS,380209714,Male,Clear
Masters,27,28,Junior Developer,Asian,Christian,2905459873,user1280@example.com,PhD in CS,335132057,Male,Clear
Bachelors,48,35,Junior Developer,Asian,Hindu,8935894480,user5493@example.com,PhD in CS,414300000,Female,Clear
PhD,29,24,Project Manager,Other,Muslim,7235219322,user4610@example.com,Masters in CS,550626767,Male,Clear
Bachelors,44,24,Software Engineer,White,Christian,6513251002,user1852@example.com,Bachelors in CS,816031674,Female,Clear
PhD,65,14,Project Manager,Other,None,5847163259,user4829@example.com,Masters in CS,432561252,Female,Clear
Bachelors,41,20,Software Engineer,Hispanic,Christian,1286841528,user4768@example.com,Bachelors in CS,975740126,Female,Clear
Bachelors,40,29,Software Engineer,White,Christian,2377722774,user1510@example.com,Bachelors in CS,517194557,Male,Clear
Bachelors,57,28,Junior Developer,Hispanic,Christian,3962800104,user3941@example.com,PhD in CS,518372873,Male,Clear
PhD,65,29,Junior Developer,Black,Muslim,9201914648,user9767@example.com,Masters in CS,648337623,Male,Clear
Masters,30,2,Junior Developer,Black,Christian,8662117046,user7397@example.com,PhD in CS,583172389,Male,Clear
Masters,58,20,Research Scientist,Other,Hindu,6275380861,user1548@example.com,Masters in CS,797054458,Male,Clear
PhD,54,3,Research Scientist,Other,Hindu,8448359433,user2848@example.com,PhD in CS,133383701,Male,Clear
PhD,64,34,Data Analyst,Hispanic,Hindu,7125980693,user9805@example.com,PhD in CS,692855667,Male,Clear
Bachelors,60,31,Project Manager,Asian,Buddhist,5182158674,user4743@example.com,PhD in CS,812201623,Male,Clear
PhD,36,38,Research Scientist,Black,Christian,9045280222,user2800@example.com,Masters in CS,523971765,Male,Clear
Masters,25,25,Software Engineer,Black,Buddhist,7106097801,user5872@example.com,Bachelors in CS,633793170,Male,Clear
PhD,58,30,Data Analyst,Black,Buddhist,9610000124,user6897@example.com,PhD in CS,677498035,Female,Clear
Masters,23,29,Project Manager,Other,Buddhist,3468423453,user1740@example.com,Bachelors in CS,723316350,Female,Clear
Masters,36,17,Research Scientist,White,None,6017477815,user3218@example.com,Bachelors in CS,962159433,Female,Clear
Masters,25,11,Junior Developer,Asian,Muslim,5107212312,user3331@example.com,Masters in CS,370787187,Female,Clear
Masters,42,7,Project Manager,Black,Buddhist,4371772409,user9888@example.com,Masters in CS,326358843,Female,Clear
Bachelors,22,4,Junior Developer,White,Buddhist,1800506568,user2034@example.com,PhD in CS,113185364,Male,Clear
Bachelors,54,38,Research Scientist,Black,None,9371047000,user9483@example.com,Bachelors in CS,296305600,Female,Clear
Masters,48,0,Research Scientist,Hispanic,Buddhist,8074147935,user5209@example.com,Masters in CS,187790902,Male,Clear
Masters,20,4,Data Analyst,Black,None,1933998470,user4991@example.com,Bachelors in CS,293367548,Female,Clear
PhD,43,16,Software Engineer,Asian,Buddhist,2145666496,user1259@example.com,Masters in CS,987560515,Male,Clear
PhD,50,27,Research Scientist,Black,Buddhist,7048086953,user4831@example.com,Bachelors in CS,997479941,Female,Clear
Masters,58,38,Project Manager,White,None,4094984289,user6295@example.com,PhD in CS,538422796,Female,Clear
Masters,46,0,Data Analyst,White,Christian,1050437265,user8354@example.com,Bachelors in CS,545844181,Male,Clear
Masters,49,8,Data Analyst,White,None,5882325510,user7787@example.com,Masters in CS,960610427,Male,Clear
PhD,24,30,Data Analyst,Hispanic,None,6175650054,user8012@example.com,Masters in CS,252412530,Male,Clear
PhD,41,15,Data Analyst,Hispanic,Muslim,6278716256,user1657@example.com,Masters in CS,827990688,Female,Clear
PhD,29,8,Research Scientist,Asian,Muslim,1826542156,user5028@example.com,PhD in CS,388005510,Male,Clear
Masters,21,31,Research Scientist,Black,Muslim,1923285047,user5487@example.com,Masters in CS,756373868,Male,Clear
Bachelors,58,16,Research Scientist,Black,Muslim,4018208577,user7955@example.com,Bachelors in CS,305720758,Female,Clear
Masters,46,40,Research Scientist,Black,Muslim,9374467955,user3754@example.com,Masters in CS,826734038,Male,Clear
Bachelors,59,26,Software Engineer,Black,Muslim,2425259686,user5539@example.com,Bachelors in CS,297749003,Male,Clear
Masters,62,27,Junior Developer,Black,Christian,8723026336,user7213@example.com,Masters in CS,757692150,Female,Clear
Masters,25,11,Research Scientist,Black,Christian,4041132402,user5390@example.com,PhD in CS,469980643,Male,Clear
PhD,25,13,Software Engineer,Hispanic,None,6573910652,user2644@example.com,Bachelors in CS,361837466,Male,Clear
Masters,43,19,Project Manager,Black,Buddhist,6094390677,user6824@example.com,PhD in CS,845436473,Female,Clear
PhD,49,30,Software Engineer,Other,None,6806598490,user1354@example.com,PhD in CS,691705920,Male,Clear
Masters,49,38,Project Manager,Other,Buddhist,9181915399,user4916@example.com,Masters in CS,583806807,Male,Clear
PhD,25,25,Project Manager,Other,Buddhist,9151541161,user6231@example.com,Masters in CS,703260691,Male,Clear
Bachelors,54,12,Junior Developer,Black,Muslim,7221939498,user2571@example.com,Masters in CS,850145064,Female,Clear
Masters,22,12,Software Engineer,Black,None,8967247874,user9306@example.com,Masters in CS,484710111,Male,Clear
Bachelors,37,1,Junior Developer,Black,Muslim,9216697545,user8926@example.com,Masters in CS,332280758,Female,Clear
PhD,44,13,Software Engineer,Hispanic,Christian,9067536042,user8823@example.com,Masters in CS,221682922,Female,Clear
Masters,60,1,Junior Developer,Asian,None,3788011447,user7563@example.com,Masters in CS,466156000,Female,Clear
PhD,53,18,Junior Developer,Black,Christian,3976286269,user7883@example.com,Bachelors in CS,641643367,Male,Clear
Bachelors,53,35,Junior Developer,Asian,Hindu,8289639808,user5380@example.com,Bachelors in CS,448212782,Male,Clear
Masters,60,20,Research Scientist,White,Muslim,1011630728,user5866@example.com,Masters in CS,854040114,Male,Clear
Bachelors,28,32,Data Analyst,Black,Buddhist,2697566881,user1387@example.com,Masters in CS,366995583,Male,Clear
Bachelors,58,4,Software Engineer,Asian,Muslim,5326197124,user9657@example.com,Bachelors in CS,909726965,Male,Clear
PhD,55,4,Research Scientist,Black,Buddhist,9932316514,user2999@example.com,Bachelors in CS,915894902,Male,Clear
Bachelors,48,14,Junior Developer,White,Buddhist,8959343893,user2374@example.com,PhD in CS,728858880,Male,Clear
Bachelors,27,37,Project Manager,Other,Buddhist,2687901785,user9186@example.com,Bachelors in CS,230457423,Male,Clear
Masters,60,7,Software Engineer,Other,Muslim,7514233083,user9249@example.com,PhD in CS,233273233,Female,Clear
PhD,49,18,Junior Developer,White,Muslim,7515138729,user8019@example.com,PhD in CS,663789666,Male,Clear
Bachelors,28,3,Research Scientist,Hispanic,Christian,1402341467,user5149@example.com,Bachelors in CS,581448263,Female,Clear
PhD,32,6,Software Engineer,Other,Hindu,1716473395,user6213@example.com,PhD in CS,729342736,Male,Clear
Bachelors,29,37,Junior Developer,Other,Buddhist,2981531007,user3967@example.com,PhD in CS,391251857,Female,Clear
Bachelors,48,14,Junior Developer,Other,Buddhist,4578243101,user5927@example.com,Bachelors in CS,113704462,Male,Clear
Masters,41,13,Junior Developer,Black,Buddhist,3207251417,user2191@example.com,Masters in CS,490759584,Male,Clear
PhD,33,35,Data Analyst,Asian,Hindu,4061416848,user2078@example.com,Bachelors in CS,161826278,Female,Clear
Masters,22,7,Research Scientist,Asian,None,2104171822,user5972@example.com,PhD in CS,394352944,Female,Clear
PhD,57,11,Junior Developer,Black,None,1512421552,user6868@example.com,Bachelors in CS,772699136,Female,Clear
Masters,63,26,Data Analyst,Black,Hindu,1525778437,user2741@example.com,Bachelors in CS,533128830,Female,Clear
PhD,23,23,Project Manager,Hispanic,None,9456601234,user7391@example.com,Bachelors in CS,458028001,Female,Clear
Masters,54,22,Project Manager,Other,Buddhist,2615898246,user8640@example.com,PhD in CS,645641704,Female,Clear
PhD,62,23,Software Engineer,Hispanic,Christian,5263042211,user6328@example.com,Masters in CS,456106566,Female,Clear
